    yield year tillage summerCrop manure N  MTD  MTJ  MTF  MTM  MTA  mTD  mTJ  mTF  mTM  mTA mTUD mTUJ mTUF mTUM mTUA  PRD   PRJ  PRF  PRM SHD SHJ SHF  EVD   EVJ   EVF   EVM   EVA
224  3304 1997       t          s      m 0 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
225  9469 1997       T          S      M n 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
226  8503 1997       t          S      M n 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
227  9101 1997       T          s      M n 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
228  8490 1997       t          s      M n 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
229  8204 1997       T          S      m n 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
230  8131 1997       t          S      m n 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
231  8089 1997       T          s      m n 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
232  7448 1997       t          s      m n 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
233  8875 1997       T          S      M N 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
234  8666 1997       t          S      M N 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
235  9121 1997       T          s      M N 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
236  8535 1997       t          s      M N 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
237  8988 1997       T          S      m N 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
238  8586 1997       t          S      m N 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
239  9164 1997       T          s      m N 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
240  8424 1997       t          s      m N 26.3 24.3 25.2 30.0 30.3  8.0  7.9  7.6 10.8 12.2  3.7  3.6  3.8  7.2  8.1  0.0  11.1  4.3  0.0 8.2 8.4 8.8 76.5  78.2  98.2 156.2 195.5
